m_t_3,jts3,v3,q3,acceleration
-0.41837,37.18582399477381,-29.952,76.25198364257812,0.0
-0.42372,37.13104494203944,-29.736,75.25772094726562,42.4361493123771
-0.42372,37.13104494203944,-29.736,75.25772094726562,0.0
-0.41944,37.08172853578944,-29.952,74.29985046386719,-43.38220526210433
-0.41944,37.08172853578944,-29.952,74.29985046386719,0.0
-0.41837,37.03789003481288,-30.012,73.31039428710938,-11.235955056178812
-0.41837,37.03789003481288,-30.012,73.31039428710938,0.0
-0.41088,36.758471089500375,-30.012,72.36007690429688,0.0
-0.41409,36.09550722231288,-30.15,71.38641357421875,-25.81852198316073
-0.41409,36.09550722231288,-30.15,71.38641357421875,0.0
-0.41088,36.09550722231288,-29.844000000000005,70.42922973632812,60.17699115044908
-0.41088,36.68724306215663,-29.844000000000005,70.42922973632812,0.0
-0.40125,35.77224977602381,-30.341999999999995,69.43359375,-99.18342959571046
-0.40125,35.77224977602381,-30.341999999999995,69.43359375,0.0
-0.41623,36.473558980125375,-30.341999999999995,68.49838256835938,0.0
-0.39376,35.5202203570785,-30.918000000000003,67.53433227539062,-117.14460036608229
-0.39376,35.5202203570785,-30.918000000000003,67.53433227539062,0.0
-0.40446,35.788683491844125,-29.928,66.53182983398438,153.75058238856266
-0.40446,35.788683491844125,-29.928,66.53182983398438,0.0
-0.38841,34.85177858461756,-29.982,65.54924011230469,-10.70578905630459
-0.38841,34.85177858461756,-29.982,65.54924011230469,0.0
